call_id,call_date,call_month,member_type,call_channel,call_reason,agent_id,queue_name,wait_time_sec,handle_time_sec,call_outcome,first_call_resolution,sla_target_sec,sla_met,escalated_flag,abandoned_flag
2598,2024-10-17 05:00:00,2024-10,Medicaid,IVR,Provider Inquiry,2005,Enrollment Queue,174,635,Abandoned,Yes,30,No,0,1
2599,2024-10-17 06:00:00,2024-10,Medicaid,Phone,Claims Status,2022,Claims Queue,164,271,Resolved,No,60,No,0,0
2600,2024-10-17 07:00:00,2024-10,Medicare,IVR,Enrollment,2014,Enrollment Queue,139,75,Resolved,Yes,30,No,0,0
2601,2024-10-17 08:00:00,2024-10,Medicaid,IVR,Benefits Coverage,2034,Enrollment Queue,99,610,Escalated,Yes,30,No,1,0
2602,2024-10-17 09:00:00,2024-10,Medicare,Phone,Provider Inquiry,2033,Claims Queue,156,186,Escalated,Yes,30,No,1,0
2603,2024-10-17 10:00:00,2024-10,Medicaid,Phone,System Access,2048,Claims Queue,120,278,Escalated,Yes,60,No,1,0
2604,2024-10-17 11:00:00,2024-10,Medicare,Phone,Benefits Coverage,2037,Claims Queue,197,363,Resolved,No,60,No,0,0
2605,2024-10-17 12:00:00,2024-10,Medicaid,Phone,Claims Status,2043,Claims Queue,200,357,Resolved,Yes,30,No,0,0
2606,2024-10-17 13:00:00,2024-10,Medicaid,Phone,Billing,2028,Claims Queue,148,342,Resolved,No,30,No,0,0
2607,2024-10-17 14:00:00,2024-10,Medicare,Portal,Provider Inquiry,2018,Benefits Queue,114,80,Resolved,No,90,No,0,0
2608,2024-10-17 15:00:00,2024-10,Medicaid,Phone,Billing,2011,Enrollment Queue,132,469,Resolved,Yes,90,No,0,0
2609,2024-10-17 16:00:00,2024-10,Medicare,Phone,Billing,2005,Benefits Queue,73,901,Resolved,Yes,30,No,0,0
2610,2024-10-17 17:00:00,2024-10,Medicaid,Portal,Benefits Coverage,2052,Benefits Queue,58,412,Resolved,Yes,60,Yes,0,0
2611,2024-10-17 18:00:00,2024-10,Medicare,Phone,Billing,2002,Enrollment Queue,70,238,Resolved,Yes,60,No,0,0
2612,2024-10-17 19:00:00,2024-10,Medicaid,Phone,Enrollment,2042,Claims Queue,247,295,Resolved,Yes,30,No,0,0
2613,2024-10-17 20:00:00,2024-10,Medicaid,Phone,System Access,2027,Claims Queue,87,516,Abandoned,Yes,30,No,0,1
2614,2024-10-17 21:00:00,2024-10,Medicare,Phone,Billing,2006,Claims Queue,87,311,Resolved,Yes,60,No,0,0
2615,2024-10-17 22:00:00,2024-10,Medicare,IVR,Provider Inquiry,2027,Enrollment Queue,68,604,Resolved,No,30,No,0,0
2616,2024-10-17 23:00:00,2024-10,Medicare,Phone,Claims Status,2008,Claims Queue,58,145,Resolved,Yes,60,Yes,0,0
2617,2024-10-18 00:00:00,2024-10,Medicaid,IVR,Billing,2037,Claims Queue,124,305,Escalated,Yes,90,No,1,0
2618,2024-10-18 01:00:00,2024-10,Medicare,IVR,Claims Status,2032,Enrollment Queue,230,311,Resolved,Yes,90,No,0,0
2619,2024-10-18 02:00:00,2024-10,Medicaid,Phone,System Access,2041,Claims Queue,38,403,Abandoned,Yes,90,Yes,0,1
2620,2024-10-18 03:00:00,2024-10,Commercial,Phone,System Access,2022,Enrollment Queue,63,750,Resolved,Yes,90,Yes,0,0
2621,2024-10-18 04:00:00,2024-10,Commercial,Phone,Prior Authorization,2030,Benefits Queue,44,144,Abandoned,Yes,60,Yes,0,1
2622,2024-10-18 05:00:00,2024-10,Commercial,Phone,Claims Status,2024,Enrollment Queue,210,241,Resolved,No,90,No,0,0
2623,2024-10-18 06:00:00,2024-10,Medicaid,Phone,Enrollment,2032,Claims Queue,95,806,Resolved,No,90,No,0,0
2624,2024-10-18 07:00:00,2024-10,Medicare,Phone,Billing,2018,Enrollment Queue,67,564,Resolved,Yes,30,No,0,0
2625,2024-10-18 08:00:00,2024-10,Commercial,Phone,Benefits Coverage,2014,Enrollment Queue,211,72,Resolved,Yes,60,No,0,0
2626,2024-10-18 09:00:00,2024-10,Medicare,Phone,Provider Inquiry,2046,Claims Queue,69,393,Abandoned,No,90,Yes,0,1
2627,2024-10-18 10:00:00,2024-10,Medicare,Phone,Benefits Coverage,2049,Claims Queue,146,65,Resolved,No,30,No,0,0
2628,2024-10-18 11:00:00,2024-10,Medicaid,Phone,Benefits Coverage,2020,Enrollment Queue,127,249,Resolved,Yes,30,No,0,0
2629,2024-10-18 12:00:00,2024-10,Medicaid,IVR,Enrollment,2022,Claims Queue,170,97,Resolved,No,30,No,0,0
2630,2024-10-18 13:00:00,2024-10,Medicare,Phone,Billing,2035,Benefits Queue,92,294,Escalated,No,60,No,1,0
2631,2024-10-18 14:00:00,2024-10,Medicare,Portal,Claims Status,2009,Claims Queue,24,251,Abandoned,Yes,60,Yes,0,1
2632,2024-10-18 15:00:00,2024-10,Medicare,IVR,Provider Inquiry,2047,Benefits Queue,299,381,Resolved,Yes,90,No,0,0
2633,2024-10-18 16:00:00,2024-10,Medicaid,IVR,Benefits Coverage,2024,Benefits Queue,134,647,Escalated,Yes,60,No,1,0
2634,2024-10-18 17:00:00,2024-10,Medicaid,Phone,System Access,2014,Enrollment Queue,58,257,Escalated,Yes,90,Yes,1,0
2635,2024-10-18 18:00:00,2024-10,Commercial,Phone,Provider Inquiry,2008,Benefits Queue,78,246,Abandoned,No,30,No,0,1
2636,2024-10-18 19:00:00,2024-10,Medicaid,Phone,Prior Authorization,2009,Enrollment Queue,69,396,Resolved,Yes,30,No,0,0
2637,2024-10-18 20:00:00,2024-10,Commercial,Phone,Billing,2059,Enrollment Queue,21,459,Resolved,Yes,30,Yes,0,0
2638,2024-10-18 21:00:00,2024-10,Medicaid,Phone,System Access,2055,Enrollment Queue,170,173,Abandoned,Yes,60,No,0,1
2639,2024-10-18 22:00:00,2024-10,Medicare,Phone,System Access,2047,Enrollment Queue,74,276,Resolved,Yes,90,Yes,0,0
2640,2024-10-18 23:00:00,2024-10,Medicare,Phone,Provider Inquiry,2037,Benefits Queue,59,339,Resolved,No,90,Yes,0,0
2641,2024-10-19 00:00:00,2024-10,Medicare,Phone,Billing,2027,Enrollment Queue,37,684,Resolved,No,30,No,0,0
2642,2024-10-19 01:00:00,2024-10,Commercial,Phone,Claims Status,2054,Enrollment Queue,164,609,Resolved,Yes,90,No,0,0
2643,2024-10-19 02:00:00,2024-10,Medicare,IVR,Claims Status,2054,Enrollment Queue,91,49,Abandoned,Yes,30,No,0,1
2644,2024-10-19 03:00:00,2024-10,Commercial,IVR,Enrollment,2046,Benefits Queue,221,268,Resolved,Yes,60,No,0,0
2645,2024-10-19 04:00:00,2024-10,Medicaid,Portal,Billing,2001,Benefits Queue,2,469,Resolved,Yes,30,Yes,0,0
2646,2024-10-19 05:00:00,2024-10,Medicaid,Phone,Benefits Coverage,2051,Benefits Queue,94,210,Resolved,Yes,90,No,0,0
2647,2024-10-19 06:00:00,2024-10,Medicaid,Phone,System Access,2017,Claims Queue,140,199,Escalated,Yes,60,No,1,0
2648,2024-10-19 07:00:00,2024-10,Medicaid,Phone,Benefits Coverage,2040,Benefits Queue,254,478,Resolved,No,30,No,0,0
2649,2024-10-19 08:00:00,2024-10,Medicare,Phone,Claims Status,2029,Benefits Queue,33,282,Resolved,Yes,60,Yes,0,0
2650,2024-10-19 09:00:00,2024-10,Medicare,Portal,System Access,2013,Enrollment Queue,33,109,Resolved,Yes,90,Yes,0,0
2651,2024-10-19 10:00:00,2024-10,Medicare,Phone,Billing,2037,Claims Queue,251,507,Resolved,Yes,60,No,0,0
2652,2024-10-19 11:00:00,2024-10,Medicare,Portal,Claims Status,2036,Claims Queue,103,728,Resolved,Yes,90,No,0,0
2653,2024-10-19 12:00:00,2024-10,Medicare,Phone,Benefits Coverage,2056,Benefits Queue,101,887,Resolved,Yes,90,No,0,0
2654,2024-10-19 13:00:00,2024-10,Medicaid,IVR,Provider Inquiry,2003,Benefits Queue,75,123,Resolved,Yes,30,No,0,0
2655,2024-10-19 14:00:00,2024-10,Commercial,Phone,Benefits Coverage,2014,Claims Queue,62,169,Resolved,Yes,60,No,0,0
2656,2024-10-19 15:00:00,2024-10,Medicare,Phone,Claims Status,2029,Claims Queue,40,415,Resolved,Yes,30,No,0,0
2657,2024-10-19 16:00:00,2024-10,Medicare,Phone,Provider Inquiry,2008,Benefits Queue,30,209,Resolved,No,90,Yes,0,0
2658,2024-10-19 17:00:00,2024-10,Commercial,IVR,Provider Inquiry,2054,Enrollment Queue,187,300,Abandoned,No,60,No,0,1
2659,2024-10-19 18:00:00,2024-10,Medicaid,Phone,System Access,2014,Enrollment Queue,47,1020,Resolved,Yes,60,Yes,0,0
2660,2024-10-19 19:00:00,2024-10,Medicaid,IVR,Prior Authorization,2015,Claims Queue,159,409,Resolved,Yes,30,No,0,0
2661,2024-10-19 20:00:00,2024-10,Medicare,Phone,Benefits Coverage,2056,Benefits Queue,68,119,Resolved,Yes,60,No,0,0
2662,2024-10-19 21:00:00,2024-10,Medicaid,IVR,Prior Authorization,2020,Benefits Queue,98,356,Resolved,Yes,30,No,0,0
2663,2024-10-19 22:00:00,2024-10,Medicare,Phone,Benefits Coverage,2017,Claims Queue,191,140,Escalated,Yes,60,No,1,0
2664,2024-10-19 23:00:00,2024-10,Medicare,Phone,System Access,2029,Benefits Queue,121,286,Resolved,Yes,90,No,0,0
2665,2024-10-20 00:00:00,2024-10,Medicare,Phone,Provider Inquiry,2021,Enrollment Queue,81,641,Abandoned,Yes,30,No,0,1
2666,2024-10-20 01:00:00,2024-10,Medicaid,Phone,Enrollment,2010,Benefits Queue,58,219,Escalated,No,60,Yes,1,0
2667,2024-10-20 02:00:00,2024-10,Medicare,Phone,System Access,2027,Enrollment Queue,134,161,Resolved,Yes,30,No,0,0
2668,2024-10-20 03:00:00,2024-10,Medicaid,IVR,Enrollment,2047,Claims Queue,12,557,Resolved,Yes,30,Yes,0,0
2669,2024-10-20 04:00:00,2024-10,Medicaid,Phone,System Access,2028,Enrollment Queue,87,609,Resolved,Yes,60,No,0,0
2670,2024-10-20 05:00:00,2024-10,Medicaid,Phone,Benefits Coverage,2018,Enrollment Queue,71,459,Abandoned,Yes,60,No,0,1
2671,2024-10-20 06:00:00,2024-10,Commercial,IVR,System Access,2022,Claims Queue,43,132,Escalated,No,60,Yes,1,0
2672,2024-10-20 07:00:00,2024-10,Medicaid,Phone,Billing,2020,Benefits Queue,61,274,Resolved,Yes,30,No,0,0
2673,2024-10-20 08:00:00,2024-10,Commercial,Phone,System Access,2044,Claims Queue,56,560,Escalated,No,30,No,1,0
2674,2024-10-20 09:00:00,2024-10,Medicare,Phone,Provider Inquiry,2011,Enrollment Queue,102,291,Escalated,Yes,90,No,1,0
2675,2024-10-20 10:00:00,2024-10,Medicare,IVR,Enrollment,2004,Benefits Queue,67,290,Resolved,Yes,30,No,0,0
2676,2024-10-20 11:00:00,2024-10,Medicaid,Phone,Provider Inquiry,2008,Benefits Queue,58,428,Escalated,Yes,30,No,1,0
2677,2024-10-20 12:00:00,2024-10,Commercial,Phone,Prior Authorization,2003,Benefits Queue,51,425,Resolved,Yes,30,No,0,0
2678,2024-10-20 13:00:00,2024-10,Medicare,Phone,Enrollment,2047,Claims Queue,140,696,Resolved,Yes,30,No,0,0
2679,2024-10-20 14:00:00,2024-10,Medicaid,Phone,Claims Status,2016,Claims Queue,75,839,Resolved,Yes,60,No,0,0
2680,2024-10-20 15:00:00,2024-10,Commercial,Phone,System Access,2011,Enrollment Queue,202,139,Resolved,Yes,60,No,0,0
2681,2024-10-20 16:00:00,2024-10,Medicare,Phone,Provider Inquiry,2058,Claims Queue,53,209,Resolved,Yes,60,Yes,0,0
2682,2024-10-20 17:00:00,2024-10,Commercial,Phone,Claims Status,2016,Claims Queue,101,621,Resolved,Yes,90,No,0,0
2683,2024-10-20 18:00:00,2024-10,Medicare,Phone,Benefits Coverage,2015,Benefits Queue,29,92,Resolved,Yes,60,Yes,0,0
2684,2024-10-20 19:00:00,2024-10,Commercial,IVR,Claims Status,2049,Enrollment Queue,26,205,Resolved,No,60,Yes,0,0
2685,2024-10-20 20:00:00,2024-10,Commercial,Phone,Enrollment,2017,Claims Queue,61,419,Resolved,Yes,60,No,0,0
2686,2024-10-20 21:00:00,2024-10,Medicare,Phone,Provider Inquiry,2008,Claims Queue,87,674,Escalated,Yes,30,No,1,0
2687,2024-10-20 22:00:00,2024-10,Medicare,Portal,Benefits Coverage,2019,Benefits Queue,105,402,Escalated,Yes,60,No,1,0
2688,2024-10-20 23:00:00,2024-10,Medicaid,Phone,Prior Authorization,2037,Enrollment Queue,96,402,Abandoned,Yes,90,No,0,1
2689,2024-10-21 00:00:00,2024-10,Medicare,IVR,Claims Status,2023,Benefits Queue,245,152,Resolved,No,60,No,0,0
2690,2024-10-21 01:00:00,2024-10,Medicare,IVR,Claims Status,2051,Benefits Queue,106,330,Escalated,Yes,30,No,1,0
2691,2024-10-21 02:00:00,2024-10,Commercial,Phone,Prior Authorization,2015,Enrollment Queue,48,182,Abandoned,No,60,Yes,0,1
2692,2024-10-21 03:00:00,2024-10,Medicare,Phone,Provider Inquiry,2007,Claims Queue,126,318,Resolved,Yes,60,No,0,0
2693,2024-10-21 04:00:00,2024-10,Medicare,Portal,Enrollment,2040,Benefits Queue,95,376,Resolved,Yes,30,No,0,0
2694,2024-10-21 05:00:00,2024-10,Medicare,Phone,Benefits Coverage,2032,Enrollment Queue,78,460,Resolved,Yes,60,No,0,0
2695,2024-10-21 06:00:00,2024-10,Medicare,Phone,Claims Status,2050,Claims Queue,67,106,Resolved,Yes,30,No,0,0
2696,2024-10-21 07:00:00,2024-10,Medicare,Phone,Prior Authorization,2015,Enrollment Queue,85,395,Resolved,No,30,No,0,0
2697,2024-10-21 08:00:00,2024-10,Commercial,Phone,Claims Status,2017,Benefits Queue,126,156,Abandoned,Yes,30,No,0,1
2698,2024-10-21 09:00:00,2024-10,Medicare,Portal,Prior Authorization,2004,Claims Queue,57,73,Resolved,No,90,Yes,0,0
2699,2024-10-21 10:00:00,2024-10,Medicaid,Phone,Billing,2003,Enrollment Queue,153,244,Abandoned,Yes,30,No,0,1
2700,2024-10-21 11:00:00,2024-10,Medicaid,IVR,Benefits Coverage,2034,Claims Queue,124,572,Escalated,No,30,No,1,0
2701,2024-10-21 12:00:00,2024-10,Medicaid,Phone,System Access,2012,Benefits Queue,91,127,Resolved,Yes,60,No,0,0
2702,2024-10-21 13:00:00,2024-10,Medicare,Portal,Billing,2048,Benefits Queue,143,361,Escalated,No,90,No,1,0
2703,2024-10-21 14:00:00,2024-10,Medicare,Phone,Benefits Coverage,2046,Benefits Queue,92,419,Escalated,Yes,30,No,1,0
2704,2024-10-21 15:00:00,2024-10,Medicaid,Phone,Benefits Coverage,2056,Benefits Queue,99,509,Resolved,Yes,90,No,0,0
2705,2024-10-21 16:00:00,2024-10,Medicare,Phone,Enrollment,2045,Benefits Queue,67,239,Resolved,No,60,No,0,0
2706,2024-10-21 17:00:00,2024-10,Commercial,Portal,Billing,2012,Claims Queue,51,262,Resolved,No,30,No,0,0
2707,2024-10-21 18:00:00,2024-10,Medicare,Phone,Prior Authorization,2036,Enrollment Queue,52,589,Escalated,Yes,60,Yes,1,0
2708,2024-10-21 19:00:00,2024-10,Medicare,Phone,Claims Status,2001,Enrollment Queue,111,411,Resolved,Yes,90,No,0,0
2709,2024-10-21 20:00:00,2024-10,Medicare,IVR,System Access,2033,Claims Queue,32,264,Resolved,No,30,No,0,0
2710,2024-10-21 21:00:00,2024-10,Commercial,Portal,Claims Status,2027,Claims Queue,85,549,Resolved,Yes,90,Yes,0,0
2711,2024-10-21 22:00:00,2024-10,Medicaid,Phone,Provider Inquiry,2016,Benefits Queue,71,340,Resolved,Yes,90,Yes,0,0
2712,2024-10-21 23:00:00,2024-10,Medicare,Phone,Enrollment,2027,Enrollment Queue,79,437,Resolved,Yes,60,No,0,0
2713,2024-10-22 00:00:00,2024-10,Medicare,Phone,Enrollment,2025,Enrollment Queue,52,598,Escalated,Yes,60,Yes,1,0
2714,2024-10-22 01:00:00,2024-10,Medicaid,Phone,Claims Status,2023,Enrollment Queue,101,159,Resolved,Yes,30,No,0,0
2715,2024-10-22 02:00:00,2024-10,Medicare,Phone,Claims Status,2059,Benefits Queue,156,166,Escalated,No,30,No,1,0
2716,2024-10-22 03:00:00,2024-10,Medicaid,Phone,Claims Status,2031,Claims Queue,81,153,Resolved,Yes,90,Yes,0,0
2717,2024-10-22 04:00:00,2024-10,Medicaid,Phone,Claims Status,2007,Enrollment Queue,137,232,Escalated,Yes,90,No,1,0
2718,2024-10-22 05:00:00,2024-10,Medicaid,Phone,Benefits Coverage,2051,Enrollment Queue,135,47,Resolved,Yes,60,No,0,0
2719,2024-10-22 06:00:00,2024-10,Medicaid,IVR,Provider Inquiry,2036,Enrollment Queue,236,460,Abandoned,Yes,60,No,0,1
2720,2024-10-22 07:00:00,2024-10,Medicare,Phone,Enrollment,2039,Benefits Queue,140,370,Abandoned,Yes,60,No,0,1
2721,2024-10-22 08:00:00,2024-10,Medicaid,Phone,Enrollment,2003,Claims Queue,210,186,Resolved,Yes,60,No,0,0
2722,2024-10-22 09:00:00,2024-10,Commercial,Phone,Claims Status,2055,Benefits Queue,50,546,Resolved,Yes,90,Yes,0,0
2723,2024-10-22 10:00:00,2024-10,Medicaid,Phone,Provider Inquiry,2024,Claims Queue,32,393,Resolved,Yes,60,Yes,0,0
2724,2024-10-22 11:00:00,2024-10,Commercial,IVR,Claims Status,2004,Enrollment Queue,46,131,Abandoned,Yes,60,Yes,0,1
2725,2024-10-22 12:00:00,2024-10,Medicare,Phone,Provider Inquiry,2008,Claims Queue,17,141,Resolved,Yes,60,Yes,0,0
2726,2024-10-22 13:00:00,2024-10,Medicaid,Phone,Prior Authorization,2040,Enrollment Queue,261,442,Escalated,Yes,30,No,1,0
2727,2024-10-22 14:00:00,2024-10,Commercial,Phone,Billing,2012,Enrollment Queue,83,324,Resolved,Yes,30,No,0,0
2728,2024-10-22 15:00:00,2024-10,Medicare,IVR,Claims Status,2009,Benefits Queue,81,489,Resolved,No,60,No,0,0
2729,2024-10-22 16:00:00,2024-10,Medicaid,IVR,Prior Authorization,2047,Claims Queue,85,225,Resolved,Yes,30,No,0,0
2730,2024-10-22 17:00:00,2024-10,Commercial,Phone,Claims Status,2035,Claims Queue,109,226,Abandoned,Yes,60,No,0,1
2731,2024-10-22 18:00:00,2024-10,Medicaid,Phone,Enrollment,2039,Enrollment Queue,18,293,Abandoned,Yes,60,Yes,0,1
2732,2024-10-22 19:00:00,2024-10,Medicare,Phone,Enrollment,2050,Benefits Queue,50,525,Abandoned,No,60,Yes,0,1
2733,2024-10-22 20:00:00,2024-10,Medicare,Phone,Provider Inquiry,2023,Benefits Queue,72,140,Resolved,Yes,30,No,0,0
2734,2024-10-22 21:00:00,2024-10,Medicare,IVR,Provider Inquiry,2032,Benefits Queue,93,699,Resolved,Yes,60,No,0,0
2735,2024-10-22 22:00:00,2024-10,Medicare,Phone,Claims Status,2035,Claims Queue,53,184,Abandoned,Yes,30,No,0,1
2736,2024-10-22 23:00:00,2024-10,Commercial,Portal,Enrollment,2003,Enrollment Queue,197,807,Resolved,Yes,30,No,0,0
2737,2024-10-23 00:00:00,2024-10,Medicare,Phone,Provider Inquiry,2018,Claims Queue,79,410,Abandoned,Yes,60,No,0,1
2738,2024-10-23 01:00:00,2024-10,Medicaid,Portal,Billing,2018,Enrollment Queue,106,92,Escalated,Yes,60,No,1,0
2739,2024-10-23 02:00:00,2024-10,Medicare,Phone,Billing,2032,Enrollment Queue,37,316,Resolved,Yes,30,No,0,0
2740,2024-10-23 03:00:00,2024-10,Medicare,Phone,System Access,2023,Benefits Queue,82,147,Escalated,Yes,30,No,1,0
2741,2024-10-23 04:00:00,2024-10,Medicaid,IVR,Enrollment,2014,Enrollment Queue,52,503,Resolved,Yes,60,Yes,0,0
2742,2024-10-23 05:00:00,2024-10,Medicaid,IVR,Prior Authorization,2040,Benefits Queue,72,502,Resolved,Yes,30,No,0,0
2743,2024-10-23 06:00:00,2024-10,Medicare,Phone,Benefits Coverage,2029,Enrollment Queue,70,522,Resolved,Yes,60,No,0,0
2744,2024-10-23 07:00:00,2024-10,Medicaid,Portal,Claims Status,2051,Claims Queue,52,165,Resolved,Yes,90,Yes,0,0
2745,2024-10-23 08:00:00,2024-10,Medicaid,Phone,System Access,2047,Benefits Queue,337,356,Resolved,Yes,60,No,0,0
2746,2024-10-23 09:00:00,2024-10,Medicare,Phone,Benefits Coverage,2017,Enrollment Queue,62,154,Resolved,Yes,60,No,0,0
2747,2024-10-23 10:00:00,2024-10,Medicare,IVR,Claims Status,2041,Enrollment Queue,60,220,Abandoned,Yes,90,Yes,0,1
2748,2024-10-23 11:00:00,2024-10,Medicare,Phone,Provider Inquiry,2007,Enrollment Queue,81,200,Escalated,No,90,Yes,1,0
2749,2024-10-23 12:00:00,2024-10,Commercial,Phone,Provider Inquiry,2005,Benefits Queue,76,202,Resolved,Yes,90,Yes,0,0
2750,2024-10-23 13:00:00,2024-10,Medicaid,Phone,Billing,2037,Benefits Queue,25,286,Resolved,Yes,30,Yes,0,0
2751,2024-10-23 14:00:00,2024-10,Medicaid,IVR,Claims Status,2059,Benefits Queue,39,289,Resolved,Yes,30,No,0,0
2752,2024-10-23 15:00:00,2024-10,Medicaid,Phone,Claims Status,2030,Claims Queue,160,207,Resolved,Yes,90,No,0,0
2753,2024-10-23 16:00:00,2024-10,Commercial,Phone,Prior Authorization,2006,Claims Queue,48,158,Resolved,Yes,90,Yes,0,0
2754,2024-10-23 17:00:00,2024-10,Commercial,Phone,Enrollment,2014,Enrollment Queue,83,218,Resolved,Yes,60,No,0,0
2755,2024-10-23 18:00:00,2024-10,Medicaid,Phone,Benefits Coverage,2034,Benefits Queue,12,614,Resolved,Yes,30,Yes,0,0
2756,2024-10-23 19:00:00,2024-10,Commercial,Phone,Provider Inquiry,2044,Claims Queue,177,572,Abandoned,Yes,60,No,0,1
2757,2024-10-23 20:00:00,2024-10,Medicare,Portal,Billing,2058,Benefits Queue,37,482,Escalated,No,30,No,1,0
2758,2024-10-23 21:00:00,2024-10,Commercial,Phone,Claims Status,2031,Benefits Queue,114,207,Resolved,No,30,No,0,0
2759,2024-10-23 22:00:00,2024-10,Medicare,Phone,Billing,2023,Benefits Queue,113,250,Resolved,Yes,90,No,0,0
2760,2024-10-23 23:00:00,2024-10,Commercial,Phone,Billing,2024,Benefits Queue,106,571,Resolved,Yes,90,No,0,0
2761,2024-10-24 00:00:00,2024-10,Medicare,Phone,Enrollment,2007,Enrollment Queue,117,388,Resolved,Yes,60,No,0,0
2762,2024-10-24 01:00:00,2024-10,Medicaid,IVR,Benefits Coverage,2014,Enrollment Queue,43,599,Abandoned,Yes,60,Yes,0,1
2763,2024-10-24 02:00:00,2024-10,Commercial,Phone,System Access,2029,Benefits Queue,106,611,Escalated,Yes,60,No,1,0
2764,2024-10-24 03:00:00,2024-10,Medicaid,Phone,Claims Status,2042,Claims Queue,160,552,Resolved,Yes,30,No,0,0
2765,2024-10-24 04:00:00,2024-10,Medicare,Phone,Provider Inquiry,2018,Benefits Queue,192,174,Resolved,No,90,No,0,0
2766,2024-10-24 05:00:00,2024-10,Medicare,IVR,Provider Inquiry,2029,Benefits Queue,100,300,Resolved,Yes,60,No,0,0
2767,2024-10-24 06:00:00,2024-10,Medicaid,Phone,Prior Authorization,2043,Claims Queue,209,591,Resolved,Yes,30,No,0,0
2768,2024-10-24 07:00:00,2024-10,Medicare,Phone,Billing,2015,Enrollment Queue,65,345,Resolved,Yes,60,No,0,0
2769,2024-10-24 08:00:00,2024-10,Commercial,Phone,Claims Status,2015,Claims Queue,113,320,Resolved,Yes,90,No,0,0
2770,2024-10-24 09:00:00,2024-10,Medicaid,Phone,Prior Authorization,2046,Enrollment Queue,109,653,Escalated,Yes,30,No,1,0
2771,2024-10-24 10:00:00,2024-10,Medicaid,Portal,Billing,2029,Claims Queue,52,246,Resolved,Yes,30,No,0,0
2772,2024-10-24 11:00:00,2024-10,Commercial,Portal,Prior Authorization,2003,Enrollment Queue,50,655,Escalated,No,90,Yes,1,0
2773,2024-10-24 12:00:00,2024-10,Medicaid,Portal,Enrollment,2002,Benefits Queue,121,199,Resolved,Yes,60,No,0,0
2774,2024-10-24 13:00:00,2024-10,Medicaid,Phone,System Access,2048,Benefits Queue,73,293,Resolved,Yes,90,Yes,0,0
2775,2024-10-24 14:00:00,2024-10,Medicare,IVR,Claims Status,2005,Benefits Queue,82,390,Resolved,No,90,Yes,0,0
2776,2024-10-24 15:00:00,2024-10,Medicare,IVR,Provider Inquiry,2003,Enrollment Queue,115,168,Escalated,No,60,No,1,0
2777,2024-10-24 16:00:00,2024-10,Commercial,IVR,Prior Authorization,2050,Benefits Queue,50,497,Resolved,Yes,30,No,0,0
2778,2024-10-24 17:00:00,2024-10,Medicaid,Phone,System Access,2044,Claims Queue,40,675,Resolved,No,30,No,0,0
2779,2024-10-24 18:00:00,2024-10,Medicaid,IVR,System Access,2024,Benefits Queue,221,237,Abandoned,Yes,60,No,0,1
2780,2024-10-24 19:00:00,2024-10,Commercial,Portal,Billing,2005,Enrollment Queue,68,59,Resolved,No,30,No,0,0
2781,2024-10-24 20:00:00,2024-10,Medicare,Phone,Prior Authorization,2053,Claims Queue,35,395,Abandoned,No,90,Yes,0,1
2782,2024-10-24 21:00:00,2024-10,Commercial,Phone,Benefits Coverage,2034,Enrollment Queue,101,342,Resolved,Yes,30,No,0,0
2783,2024-10-24 22:00:00,2024-10,Medicaid,Phone,Billing,2019,Enrollment Queue,117,418,Resolved,Yes,30,No,0,0
2784,2024-10-24 23:00:00,2024-10,Medicaid,IVR,Claims Status,2053,Enrollment Queue,14,155,Resolved,No,60,Yes,0,0
2785,2024-10-25 00:00:00,2024-10,Commercial,Phone,Claims Status,2002,Claims Queue,74,366,Resolved,Yes,60,No,0,0
2786,2024-10-25 01:00:00,2024-10,Medicaid,Phone,Claims Status,2040,Enrollment Queue,70,265,Resolved,No,30,No,0,0
2787,2024-10-25 02:00:00,2024-10,Medicaid,Phone,Claims Status,2042,Benefits Queue,78,360,Resolved,Yes,30,No,0,0
2788,2024-10-25 03:00:00,2024-10,Medicaid,Phone,Billing,2056,Claims Queue,40,403,Resolved,Yes,60,Yes,0,0
2789,2024-10-25 04:00:00,2024-10,Medicaid,Phone,System Access,2041,Benefits Queue,25,176,Resolved,Yes,30,Yes,0,0
2790,2024-10-25 05:00:00,2024-10,Medicaid,Phone,Benefits Coverage,2049,Enrollment Queue,26,198,Resolved,Yes,30,Yes,0,0
2791,2024-10-25 06:00:00,2024-10,Medicaid,Portal,Billing,2046,Claims Queue,64,673,Escalated,Yes,90,Yes,1,0
2792,2024-10-25 07:00:00,2024-10,Medicaid,Phone,Benefits Coverage,2036,Benefits Queue,9,218,Resolved,No,90,Yes,0,0
2793,2024-10-25 08:00:00,2024-10,Medicare,Phone,Billing,2045,Claims Queue,88,594,Resolved,Yes,30,No,0,0
2794,2024-10-25 09:00:00,2024-10,Medicare,Phone,Claims Status,2016,Benefits Queue,102,301,Abandoned,Yes,60,No,0,1
